"","image_id","predefined_tags","people_n","ethnicities","sign_slogan_symbol","anger","fear","disgust","sadness","enthusiasm"
"9518",141581,"",5,"Black, Latino, Native","",0,1,1,5,9
"9519",7567,"",40,"Black, Latino","sign, slogan, symbol",10,7,10,10,0
"9520",153633,"",30,"Black, White","",0,0,0,2,2
"9521",195285,"",1,"Latino","slogan",0,0,0,0,5
"9522",120229,"",0,"","slogan",0,0,0,0,0
"9523",134359,"",20,"Black, White","",10,7,10,10,0
"9524",79387,"",12,"Black, White","sign, slogan",0,0,0,0,0
"9525",129269,"",0,"","",0,0,0,0,0
"9526",199608,"",0,"None","",0,0,0,0,0
"9527",147984,"",5,"Black, White","",0,0,0,0,3
"9528",107499,"",3,"Black","",6,0,0,9,0
"9529",50543,"",35,"Black, White","sign",3,3,3,4,2
"9530",157800,"",3,"Black","sign",0,0,0,0,6
"9531",88633,"",1,"White","",0,0,0,0,0
"9532",54188,"",0,"","",0,0,0,0,0
"9533",174421,"",15,"Black, White","sign",9,6,8,4,8
"9534",165557,"",1,"Black","",10,6,10,10,0
"9535",56493,"",20,"Black, White, Latino","sign, slogan",2,2,1,7,1
"9536",95342,"",0,"","slogan",1,1,0,4,10
"9537",43218,"",0,"None","symbol",0,0,0,0,0
"9538",120218,"",10,"White","",1,0,0,0,0
"9539",3496,"",0,"","",0,0,0,0,0
"9540",120594,"",0,"","",10,10,10,10,0
"9541",6697,"",0,"None","",0,0,0,0,3
"9542",194694,"",7,"Black, White","",0,0,0,4,7
"9543",82469,"",14,"Black, White","slogan",10,7,6,8,8
"9544",120009,"",1,"Black","symbol",0,0,0,0,2
"9545",154116,"",1,"Black","",9,5,3,10,0
"9546",55128,"",100,"Black, White","symbol",0,0,0,0,0
"9547",139870,"",0,"None","",0,0,0,0,1
"9548",198630,"",0,"White","symbol",0,0,0,0,3
"9549",198017,"",6,"Black, White","",5,5,6,4,0
"9550",66929,"",0,"None","",0,0,0,0,0
"9551",56389,"",17,"Black, White","",0,0,0,3,2
"9552",113244,"",0,"","",0,0,0,0,0
"9553",125919,"",0,"","",0,0,0,0,0
"9554",129425,"",0,"","",0,0,0,0,0
"9555",170326,"",1,"Black","slogan",0,0,0,10,0
"9556",199007,"",0,"Black, White","symbol",0,0,0,0,0
"9557",147584,"",3,"Black","",2,0,3,4,8
"9558",47777,"",10,"Black, White","sign",4,6,7,1,1
"9559",45173,"",4,"Black, White","sign",0,0,0,0,0
"9560",88365,"",30,"Black, White","",0,0,0,0,0
"9561",78974,"",2,"Black, White","",0,0,0,0,0
"9562",136567,"",0,"","",0,0,0,0,0
"9563",140018,"",0,"","",5,0,5,0,0
"9564",174408,"",15,"Black, White, Latino, Asian, Native","slogan",0,0,0,5,0
"9565",148532,"",5,"Black, White","sign",0,0,0,0,0
"9566",42266,"",300,"Black, White, Latino","sign, slogan",0,2,0,2,5
"9567",39820,"",1,"Black","sign",2,3,5,0,2
"9568",88791,"",1,"Black","slogan",7,0,7,3,0
"9569",35486,"",2,"Black","symbol",5,0,5,0,0
"9570",196591,"",2,"Black","",8,0,8,8,0
"9571",113985,"",1,"Black","",0,0,0,0,0
"9572",122056,"",1,"Black","sign, slogan",5,1,3,4,0
"9573",134148,"",0,"None","",0,0,0,0,0
"9574",143086,"",3,"Black, White","",4,1,2,4,0
"9575",173655,"",1,"Black","symbol",10,5,10,10,0
"9576",93584,"",1,"Black","",0,0,0,0,8
"9577",182931,"",3,"Black","",0,0,0,0,0
"9578",49304,"",4,"Black, White","sign, slogan",3,7,8,0,1
"9579",45482,"",50,"White","",0,0,0,0,0
"9580",115113,"",3,"Black","",0,0,0,0,0
"9581",65709,"",0,"None","",0,0,0,0,0
"9582",170302,"",20,"White","",0,0,0,0,0
"9583",175065,"",0,"None","",8,0,9,4,0
"9584",180306,"",5,"Black, White","sign",0,0,0,0,0
"9585",43160,"",20,"Black","sign",0,0,0,0,3
"9586",74851,"",15,"Black, White","sign",7,1,5,7,1
"9587",33338,"",0,"None","slogan, symbol",0,0,0,0,0
"9588",36016,"",2,"Black, White","",10,10,10,10,10
"9589",133836,"",0,"","",0,0,0,0,0
"9590",167705,"",6,"White","",0,0,0,0,0
"9591",198290,"",7,"Black","",0,0,0,0,3
"9592",166468,"",3,"White","sign",3,2,1,9,0
"9593",95949,"",0,"","",0,0,0,0,0
"9594",197045,"",0,"None","",2,2,2,3,0
"9595",160702,"",4,"Black, White","",10,0,10,7,0
"9596",160199,"",1,"Black","",0,2,0,10,0
"9597",133666,"",5,"Black, White","sign",0,0,0,0,0
"9598",162144,"",1,"Black","",0,0,0,0,3
"9599",148466,"",0,"","",0,0,0,3,0
"9600",152543,"",0,"None","",2,2,6,8,0
"9601",109738,"",1,"Black","",0,0,0,0,0
"9602",121405,"",24,"Black","",8,9,9,10,0
"9603",90606,"",6,"Black","sign, slogan",0,0,0,0,4
"9604",129100,"",0,"","",0,0,0,0,0
"9605",168567,"",15,"Black, White","",5,0,2,0,0
"9606",170171,"",6,"Black","",0,0,0,0,2
"9607",67704,"",14,"Black, White","sign",4,3,2,4,8
"9608",94970,"",2,"Black, White","slogan",0,0,0,0,0
"9609",9664,"",0,"None","",0,0,0,0,0
"9610",154756,"",1,"Black","sign, slogan",4,7,8,10,1
"9611",14664,"",2,"Black","",0,0,0,5,0
"9612",114145,"",3,"Black","",0,0,0,0,0
"9613",170263,"",10,"Black, White","",0,0,0,0,1
"9614",172312,"",0,"Black","symbol",7,6,5,0,0
"9615",152025,"",1,"White","sign, slogan",0,0,0,3,4
"9616",149142,"",2,"Black, White","slogan",4,4,7,8,0
"9617",157445,"",3,"Black","",0,0,0,0,8
"9618",57140,"",40,"White","sign, slogan",5,7,0,1,3
"9619",91714,"",1,"Asian","",0,0,0,0,0
"9620",81315,"",1,"Black","",0,5,0,8,0
"9621",50543,"",50,"Black, White","sign, slogan, symbol",0,0,0,3,0
"9622",10278,"",27,"Black, White, Latino","sign",0,0,0,0,0
"9623",117530,"",1,"Latino","",0,0,0,0,0
"9624",131076,"",1,"White","symbol",1,4,2,1,1
"9625",113597,"",1,"Black","",0,0,0,0,3
"9626",5951,"",48,"Black, White","",7,2,10,8,0
"9627",171475,"",2,"Black, White","sign, slogan",2,3,3,2,0
"9628",76600,"",30,"Black, White","sign",0,0,0,0,3
"9629",168978,"",70,"Black, White","sign, slogan",3,2,3,1,0
"9630",94336,"",25,"Black","sign, slogan",5,5,5,7,0
"9631",182878,"",50,"Black, White, Latino","sign",0,0,0,0,0
"9632",109135,"",10,"Black, White, Latino, Asian, Native","",0,0,0,0,7
"9633",123106,"",6,"Black, White","sign",3,2,4,2,5
"9634",122836,"",1,"White","",0,0,0,0,0
"9635",134929,"",0,"","",0,0,0,0,0
"9636",158654,"",0,"None","",0,0,0,0,0
"9637",177142,"",0,"None","",0,0,0,0,0
"9638",109804,"",4,"Black, White","sign",0,0,0,0,0
"9639",66610,"",1,"Black","",0,0,0,0,0
"9640",79367,"",0,"Black, White","slogan",5,1,0,8,8
"9641",10809,"",0,"None","slogan",5,5,5,5,0
"9642",198503,"",20,"","sign",0,0,0,2,0
"9643",1782,"",0,"","",0,0,0,0,0
"9644",175995,"",0,"None","symbol",0,1,2,0,0
"9645",174006,"",1,"White","",0,0,0,0,0
"9646",184299,"",0,"None","",0,0,0,0,0
"9647",76182,"",0,"","",0,0,0,0,0
"9648",156232,"",1,"Black","",0,0,0,0,0
"9649",81222,"",0,"","",0,0,0,0,0
"9650",127621,"",3,"Black","",0,0,0,0,0
"9651",153532,"",0,"","",0,0,0,0,0
"9652",176996,"",0,"None","",0,0,0,0,0
"9653",108392,"",7,"White","",3,0,6,5,4
"9654",69672,"",50,"Black, White, Latino","sign",0,0,0,0,0
"9655",124542,"",0,"None","",1,4,2,3,2
"9656",34378,"",0,"","",0,0,0,0,0
"9657",40004,"",0,"","",0,0,0,0,0
"9658",142944,"",5,"White","",2,6,7,0,0
"9659",139311,"",2,"Black, White, Latino","",3,1,1,3,0
"9660",177184,"",0,"None","",0,0,0,0,3
"9661",148498,"",1,"Black","",3,3,3,3,1
"9662",61368,"",1,"Black","",0,0,0,0,0
"9663",46751,"",25,"Black, White","sign",3,3,3,3,3
"9664",111153,"",2,"Black, White","",8,7,9,8,0
"9665",90706,"",1,"White","",0,0,0,0,0
"9666",144494,"",0,"","",0,0,0,0,0
"9667",171260,"",5,"Black, White","",10,5,10,7,0
"9668",147219,"",0,"None","slogan",10,8,9,8,5
"9669",193782,"",1,"Black","sign",6,7,8,10,0
"9670",77524,"",0,"","sign, slogan",2,1,5,6,2
"9671",157154,"",0,"None","",0,0,0,0,0
"9672",78322,"",1,"White","",0,0,0,0,0
"9673",53946,"",6,"Black, White","sign",3,2,4,2,5
"9674",1875,"",0,"None","",1,0,1,1,0
"9675",158099,"",0,"None","",0,0,0,0,0
"9676",2491,"",0,"None","",0,0,0,0,3
"9677",176609,"",0,"Black, White, Latino, Asian","symbol",6,5,7,8,0
"9678",154215,"",1,"White","slogan",0,0,0,0,7
"9679",47695,"",3,"Black","",0,0,0,0,0
"9680",129747,"",3,"Black","",0,0,0,0,0
"9681",142577,"",1,"Black","",0,0,0,0,6
"9682",143625,"",1,"Black, Latino, Native","slogan",3,8,7,10,1
"9683",150789,"",0,"","",0,0,0,0,0
"9684",93277,"",4,"White","",3,2,5,5,7
"9685",185689,"",10,"Black, White","sign",3,0,4,2,0
"9686",152642,"",75,"Black, White","",0,0,0,0,0
"9687",91863,"",1,"White","",0,0,0,0,0
"9688",112591,"",0,"","sign",0,0,0,0,0
"9689",143028,"",1,"Black","slogan",4,0,4,4,0
"9690",47881,"",40,"Black, White, Latino","sign, symbol",2,1,3,7,0
"9691",199648,"",0,"","",0,0,0,0,0
"9692",186071,"",0,"","slogan",10,5,10,10,0
"9693",110155,"",75,"Black, White, Latino, Asian","slogan",0,0,0,0,0
"9694",92073,"",8,"Black, White","",6,3,6,6,4
"9695",36905,"",3,"Black","sign, slogan",0,0,0,2,5
"9696",188113,"",5,"Black, White","sign",0,0,0,0,0
"9697",163624,"",1,"Black","",0,0,0,0,0
"9698",141562,"",0,"None","symbol",2,1,1,1,3
"9699",105201,"",6,"Black","symbol",0,0,0,0,6
"9700",186822,"",0,"None","",0,0,0,0,0
"9701",9193,"",1,"Black","",0,0,0,0,0
"9702",14150,"",14,"Black, White","sign",4,3,2,4,8
"9703",55387,"",0,"","",0,0,0,0,0
"9704",131766,"",0,"","",0,0,0,0,0
"9705",171394,"",2,"Black","slogan",0,0,0,0,0
"9706",192674,"",2,"Black","",0,0,0,0,0
"9707",199134,"",25,"Black","slogan",4,4,4,6,2
"9708",159108,"",0,"Native","sign, slogan, symbol",0,0,0,0,0
"9709",74854,"",1,"Black","",0,0,0,0,0
"9710",50784,"",6,"White, Latino","sign, slogan",0,0,0,4,4
"9711",168987,"",0,"None","",0,0,0,0,1
"9712",198274,"",20,"Black","slogan",7,7,5,10,7
"9713",194014,"",0,"None","",0,0,0,0,0
"9714",116773,"",1,"Black","sign",2,3,5,0,2
"9715",11647,"",0,"","",0,0,0,7,0
"9716",20473,"",1,"Asian","slogan",0,0,0,10,0
"9717",139435,"",20,"Black, White","",10,2,10,1,0
"9718",195975,"",0,"None","symbol",0,0,0,1,0
"9719",38428,"",200,"Black, White, Latino, Asian","sign, symbol",5,3,2,2,7
"9720",122724,"",0,"","",0,0,0,0,0
"9721",112548,"",0,"None","",0,0,0,0,0
"9722",169438,"",1,"Black","",0,0,0,0,0
"9723",156216,"",10,"White","",0,0,0,0,2
"9724",105175,"",1,"Black","",8,0,0,9,0
"9725",93290,"",5,"Black","",0,0,0,0,2
"9726",122711,"",0,"None","",0,0,0,8,2
"9727",58865,"",85,"Black, White, Latino","sign, slogan",0,0,0,3,5
"9728",175659,"",1,"Black","",0,0,0,0,0
"9729",115535,"",3,"Black","",0,0,0,0,0
"9730",51285,"",14,"Black, White","sign",4,3,2,4,8
"9731",147151,"",25,"Black, White","",0,1,0,0,3
"9732",169020,"",0,"None","",0,2,5,0,0
"9733",46592,"",15,"White","sign",2,0,2,6,0
"9734",95435,"",2,"Black, Latino","",0,0,0,0,7
"9735",81055,"",3,"Black","",0,0,0,0,0
"9736",119853,"",1,"Black","",0,5,10,2,0
"9737",171442,"",0,"","",5,0,5,5,0
"9738",199183,"",0,"","",0,0,0,0,0
"9739",191177,"",0,"None","",0,0,0,0,0
"9740",92370,"",15,"Black, White, Asian","symbol",0,0,0,0,0
"9741",189456,"",0,"","",0,0,0,0,0
"9742",34103,"",2,"White","",0,0,0,0,5
"9743",93060,"",5,"Black, White","sign",0,0,0,0,0
"9744",136083,"",5,"Black, White","sign",0,0,0,0,0
"9745",154542,"",0,"None","",0,0,0,0,0
"9746",163354,"",30,"Black, White","",0,0,0,0,0
"9747",74821,"",30,"Black, White, Latino","sign",0,0,0,0,5
"9748",107886,"",5,"Black","",0,0,0,0,10
"9749",8915,"",0,"","",7,0,0,7,0
"9750",85495,"",3,"Black","sign, slogan",0,0,0,0,2
"9751",129157,"",1,"Black","sign",2,3,5,0,2
"9752",54216,"",14,"Black, White","sign",4,3,2,4,8
"9753",129167,"",1,"Black","symbol",0,10,10,10,2
"9754",170961,"",1,"Black","",10,0,10,10,0
"9755",165568,"",2,"Black","slogan",10,0,10,0,0
"9756",193896,"",1,"Black","sign",5,3,5,4,3
"9757",191651,"",0,"None","",0,0,0,0,0
"9758",106960,"",1,"Black","slogan",0,0,0,0,10
"9759",10031,"",0,"None","symbol",10,8,10,10,0
"9760",113439,"",1,"None","",0,0,0,0,2
"9761",171373,"",1,"Black","",0,0,0,0,0
"9762",197652,"",0,"","symbol",0,0,0,0,0
"9763",192285,"",3,"White","",2,0,4,0,0
"9764",195707,"",1,"Black","",4,5,5,4,0
"9765",118259,"",0,"Black","",0,0,0,0,0
"9766",117822,"",0,"","",0,0,0,0,0
"9767",117290,"",3,"Black","",0,0,0,0,0
"9768",13943,"",3,"Black","",0,0,0,0,0
"9769",165838,"",1,"Black","",2,0,0,0,1
"9770",72638,"",0,"None","",0,0,0,0,0
"9771",192756,"",2,"Black","",6,0,0,0,0
"9772",181626,"",2,"Black","",0,0,0,0,0
"9773",10651,"",1,"Black, White","slogan",0,0,0,0,6
"9774",44128,"",1,"Black","slogan",6,0,7,0,0
"9775",129757,"",3,"Black","",0,0,0,0,0
"9776",5090,"",0,"","",0,0,0,0,0
"9777",171405,"",1,"Black","symbol",0,0,0,4,0
"9778",166376,"",6,"Black, White","sign",3,2,4,2,5
"9779",50988,"",45,"Black, White, Latino, Asian","sign, slogan",0,0,0,1,1
"9780",107431,"",2,"Black","sign",0,0,0,0,6
"9781",51918,"",5,"Black","sign",6,6,5,9,4
"9782",159378,"",0,"","",0,0,0,0,0
"9783",48191,"",50,"Black, White","sign",0,0,0,0,0
"9784",148215,"",25,"White","",3,0,0,0,4
"9785",158261,"",0,"None","",0,0,0,0,0
"9786",73429,"",1,"Black","slogan",0,0,0,0,2
"9787",75386,"",0,"None","",0,0,0,0,0
"9788",67563,"",20,"Black, White","",0,0,0,0,0
"9789",121348,"",1,"Black","",5,10,10,5,0
"9790",7753,"",0,"","",0,0,0,3,0
"9791",189676,"",0,"","",0,0,0,0,0
"9792",143944,"",14,"Black, White, Latino, Asian","",0,0,0,0,0
"9793",177313,"",0,"","",0,0,0,0,0
"9794",59955,"",2,"","slogan",5,0,0,5,0
"9795",185909,"",1,"White","",10,0,10,10,0
"9796",7838,"",4,"Black, White","",0,0,0,0,0
"9797",46616,"",1,"Black","",0,0,0,0,0
"9798",39498,"",1000,"Black, White","symbol",0,0,0,5,0
"9799",137688,"",3,"Black","",0,0,0,0,0
"9800",140246,"",2,"Black","sign, slogan",1,1,2,4,2
"9801",147190,"",4,"Black","",0,0,0,0,3
"9802",197136,"",15,"Black, White","",5,5,6,4,0
"9803",71582,"",14,"Black, White","sign",4,3,2,4,8
"9804",77722,"",0,"","",0,0,0,0,0
"9805",34873,"",6,"Black, White","sign",3,2,4,2,5
"9806",44449,"",0,"","",0,0,0,0,0
"9807",128448,"",6,"Black, White","",0,0,0,0,0
"9808",154015,"",1,"Black","",9,1,3,7,0
"9809",139197,"",0,"None","",1,1,2,1,2
"9810",167028,"",3,"White","sign",5,2,5,0,3
"9811",194876,"",0,"None","",0,0,0,0,0
"9812",188156,"",0,"None","",0,0,0,0,0
"9813",120816,"",0,"None","",0,0,0,0,0
"9814",91955,"",5,"Black, White","sign",0,0,0,0,0
"9815",127387,"",13,"Black, White, Latino, Asian","sign, slogan",4,6,5,4,0
"9816",171266,"",1,"Black","",0,0,7,6,0
"9817",170973,"",2,"Black, White","",4,1,5,5,0
"9818",151569,"",2,"Black","slogan",2,0,6,2,2
"9819",178559,"",12,"Black","symbol",0,0,0,3,0
"9820",158295,"",0,"","",0,0,0,0,0
"9821",187592,"",0,"","",0,0,0,2,4
"9822",37088,"",15,"Black","",0,0,0,0,0
"9823",88755,"",1,"Black","sign",2,3,5,0,2
"9824",138423,"",1,"Latino","",0,0,0,0,0
"9825",170819,"",0,"None","",0,0,0,0,0
"9826",144180,"",0,"","",0,0,0,0,0
"9827",177437,"",0,"","",0,0,0,0,0
"9828",194222,"",0,"None","",7,4,5,0,0
"9829",73100,"",4,"Black, White","",6,5,7,6,6
"9830",102376,"",1,"Black","",0,0,0,0,0
"9831",91897,"",6,"Black","",0,0,0,0,0
"9832",113730,"",5,"Black, White","sign",0,0,0,0,0
"9833",145656,"",1,"Black","slogan",0,0,3,6,0
"9834",142613,"",2,"Asian","",0,0,0,0,0
"9835",148199,"",1,"Black","slogan",1,1,2,3,6
"9836",109025,"",0,"None","symbol",1,1,1,1,1
"9837",185727,"",10,"Black, White","",0,0,0,0,0
"9838",118941,"",0,"None","",10,1,10,10,0
"9839",44421,"",1,"White","",2,0,10,0,0
"9840",54154,"",0,"","",0,0,0,0,0
"9841",135003,"",1,"Black","sign, slogan",9,0,6,10,0
"9842",171011,"",0,"None","",0,0,0,0,0
"9843",178999,"",1,"Black","slogan, symbol",4,4,4,6,4
"9844",176456,"",1,"White","",2,0,2,1,0
"9845",74774,"",0,"None","",0,0,0,0,0
"9846",181967,"",9,"Black","",7,7,8,1,1
"9847",113014,"",1,"Black","",8,5,10,4,1
"9848",79866,"",5,"Black, White","sign",0,0,0,0,0
"9849",9110,"",0,"","",0,0,0,0,0
"9850",142127,"",3,"Black, White","",6,3,0,0,0
"9851",54480,"",7,"White","sign",1,2,2,6,5
"9852",169835,"",2,"White","",0,0,1,0,0
"9853",39498,"",25,"Black, White, Latino, Asian","sign",0,0,0,0,0
"9854",105800,"",0,"None","symbol",7,5,6,5,1
"9855",50213,"",0,"","",0,0,0,0,0
"9856",2026,"",1,"Black","",0,0,0,0,0
"9857",173812,"",0,"None","",0,0,0,0,0
"9858",117611,"",0,"Black","symbol",8,8,9,9,6
"9859",78723,"",4,"White","",0,0,0,4,0
"9860",138337,"",0,"","",0,0,0,0,0
"9861",176313,"",0,"None","",0,0,0,0,0
"9862",65954,"",9,"Black, White","",0,2,0,0,0
"9863",30182,"",4,"Black, Native","symbol",0,0,3,0,0
"9864",32504,"",15,"Black, White","sign",0,0,0,0,0
"9865",75568,"",5,"Black, White","sign",0,0,0,0,0
"9866",134865,"",0,"","sign",10,10,10,10,0
"9867",176940,"",1,"Black","",0,0,0,0,1
"9868",180543,"",0,"None","",0,0,0,0,0
"9869",56496,"",25,"Black, White","sign, slogan",4,4,4,6,4
"9870",75018,"",8,"Black, White","",10,1,9,8,0
"9871",123651,"",0,"None","",0,0,0,0,0
"9872",159206,"",0,"","",0,0,0,0,0
"9873",109491,"",1,"None","",3,0,0,3,1
"9874",111463,"",1,"White","",4,0,4,5,3
"9875",73429,"",1,"Black","",0,0,0,0,0
"9876",116939,"",8,"Black","sign, slogan",0,1,0,0,5
"9877",92653,"",0,"","",0,0,0,0,0
"9878",142881,"",1,"Black","",0,0,0,2,0
"9879",140422,"",1,"White","",0,0,0,0,0
"9880",148616,"",0,"None","",0,0,0,0,0
"9881",155971,"",5,"Black","",0,0,0,0,0
"9882",38428,"",100,"Black, White, Latino","sign",0,0,0,0,0
"9883",60522,"",30,"Black, White","",0,0,0,0,0
"9884",27775,"",0,"Black","",0,0,0,0,0
"9885",33020,"",20,"Black, White","sign",0,0,0,7,0
"9886",112832,"",14,"Black, White","sign",4,3,2,4,8
"9887",2651,"",3,"Black","",0,0,0,0,0
"9888",176809,"",1,"Black","",0,0,0,0,7
"9889",166739,"",0,"","",0,0,0,0,0
"9890",189349,"",0,"","",4,0,0,4,0
"9891",58811,"",48,"Black, White, Latino","",7,0,5,10,0
"9892",35254,"",1,"Asian","symbol",0,3,1,0,6
"9893",50776,"",20,"Black, White","",0,0,0,0,0
"9894",155495,"",5,"Black, White","sign",0,0,0,0,0
"9895",19601,"",4,"Black","sign, slogan",5,5,7,10,0
"9896",139407,"",0,"None","symbol",0,0,0,0,0
"9897",151187,"",0,"","",0,0,0,2,0
"9898",138087,"",7,"Black, Latino","sign",5,5,5,6,2
"9899",72459,"",1,"White","",0,0,0,0,3
"9900",44938,"",15,"Black, White, Latino","slogan",0,0,0,0,0
"9901",35884,"",0,"None","slogan",0,0,0,0,8
"9902",112598,"",1,"White","",0,0,0,0,0
"9903",135916,"",0,"","",0,0,0,0,0
"9904",139179,"",50000,"Black, White","",0,0,0,0,10
"9905",193420,"",1,"Black","",0,0,0,0,2
"9906",9045,"",3,"Black","",0,0,0,0,0
"9907",49667,"",20,"Black, White","sign",0,0,0,0,0
"9908",139162,"",0,"","",0,0,0,0,0
"9909",165907,"",50,"Black","slogan",0,0,0,3,7
"9910",177110,"",0,"","",0,0,0,0,0
"9911",193591,"",1,"Black","",0,0,0,0,0
"9912",185682,"",15,"Black, White, Latino","sign",0,0,0,3,5
"9913",9182,"",48,"Black","slogan",1,0,1,1,0
"9914",34449,"",2,"Black, White","",0,0,0,0,0
"9915",49626,"",3,"Black","",0,0,0,5,5
"9916",2514,"",0,"","",0,0,0,0,0
"9917",139046,"",0,"None","",0,0,0,0,0
"9918",176711,"",1,"Black","slogan",0,0,7,9,0
"9919",43222,"",0,"None","",0,0,0,0,0
"9920",35753,"",27,"Black, White, Latino, Asian, Native","slogan",10,10,10,10,10
"9921",2272,"",5,"Black, White","sign",0,0,0,0,0
"9922",7327,"",10,"Black, White","sign, slogan",7,0,0,5,0
"9923",169439,"",0,"","symbol",0,0,0,9,0
"9924",77939,"",20,"Black, White","sign",0,0,0,0,0
"9925",109647,"",0,"","slogan",2,0,5,0,0
"9926",30734,"",0,"None","",0,0,0,0,0
"9927",33823,"",4,"Black, White","sign",0,0,0,5,5
"9928",32478,"",7,"Black, White","symbol",0,0,0,0,0
"9929",134377,"",0,"","",0,0,0,0,0
"9930",175735,"",0,"None","slogan",0,0,0,1,1
"9931",177710,"",0,"","",0,0,0,0,0
"9932",75496,"",2,"White","",2,0,0,0,7
"9933",36810,"",0,"","",0,0,0,0,0
"9934",1447,"",0,"","",0,0,0,0,0
"9935",54192,"",0,"","",0,0,0,0,0
"9936",150555,"",3,"Black","",0,0,0,0,0
"9937",168843,"",2,"Black","sign",10,0,10,0,0
"9938",174754,"",5,"Black, Latino","sign",0,0,0,0,0
"9939",190260,"",6,"Black","",3,3,3,5,3
"9940",77645,"",2,"Black","",0,0,0,0,0
"9941",136366,"",2,"White","",2,0,0,0,0
"9942",79385,"",30,"Black, White, Latino","sign, slogan",0,0,0,0,4
"9943",125054,"",4,"Black, White","",10,0,10,10,0
"9944",187551,"",1,"White","",0,0,0,0,0
"9945",44115,"",14,"Black, White","sign",4,3,2,4,8
"9946",50815,"",1,"Black","",0,0,0,0,0
"9947",148175,"",1,"Black","",0,0,0,0,0
"9948",139704,"",2,"Black, Native","",0,0,0,0,10
"9949",110192,"",5,"White","symbol",5,5,5,5,0
"9950",71697,"",150,"Black, White, Latino","sign",0,0,0,0,7
"9951",159973,"",6,"Black, White","sign",3,2,4,2,5
"9952",45886,"",25,"Black, White, Latino","slogan",0,0,0,0,0
"9953",54704,"",1,"Black","sign",2,3,5,0,2
"9954",81171,"",3,"White","sign",0,0,0,0,0
"9955",173604,"",1,"White","sign",0,1,4,3,2
"9956",169557,"",1,"Black","",0,0,0,0,0
"9957",94160,"",8,"Black, White","sign",4,1,4,3,0
"9958",190635,"",0,"None","",0,0,0,0,0
"9959",103420,"",4,"Black","symbol",0,0,0,0,0
"9960",132381,"",3,"Black","",0,0,0,0,0
"9961",114104,"",5,"Black","sign, slogan",0,0,0,2,3
"9962",142354,"",3,"White","",1,0,0,4,2
"9963",37345,"",100,"Black, White, Latino, Asian","sign",0,0,0,7,7
"9964",65364,"",0,"","symbol",0,0,0,0,0
"9965",57165,"",10,"Black, White","sign, symbol",7,3,10,0,0
"9966",88602,"",3,"Latino","symbol",0,0,0,0,2
"9967",46830,"",0,"None","sign, symbol",0,0,0,0,9
"9968",177518,"",1,"Black","",0,0,0,0,0
"9969",121453,"",3,"Black","slogan",0,0,0,0,0
"9970",156135,"",0,"","",0,0,0,0,0
"9971",158791,"",2,"Latino","",0,0,0,0,0
"9972",90993,"",1,"Black","",0,0,0,0,0
"9973",129561,"",5,"Black, White","sign",0,0,0,0,0
"9974",170243,"",3,"Black","",0,0,0,0,0
"9975",172122,"",1,"White, Latino, Asian","",0,3,2,10,0
"9976",150066,"",1,"White","",0,0,0,0,0
"9977",45646,"",5,"White, Latino","slogan",4,1,2,0,0
"9978",95225,"",9,"White, Asian","",6,5,6,6,4
"9979",144179,"",3,"Black","",0,0,0,0,0
"9980",32867,"",1,"Black","",0,0,0,0,0
"9981",79364,"",7,"Black","sign",0,0,0,4,3
"9982",134056,"",3,"Black","",0,0,0,0,0
"9983",171203,"",1,"Black","",0,0,0,0,0
"9984",40381,"",20,"Black, White","sign",2,0,1,4,0
"9985",93390,"",13,"Black, White","",0,0,0,0,5
"9986",27775,"",1,"Black","",0,0,0,0,0
"9987",45646,"",6,"White, Latino","sign, slogan",8,10,9,8,2
"9988",535,"",0,"","",0,0,0,0,0
"9989",106960,"",1,"Black","",0,0,0,0,0
"9990",168149,"",6,"Black","slogan",0,0,0,3,5
"9991",169404,"",0,"None","",0,0,0,0,0
"9992",151108,"",1,"Black","",0,0,0,6,3
"9993",191849,"",20,"Black","",5,2,7,1,4
"9994",189110,"",1,"Black","slogan",0,0,0,0,0
"9995",157552,"",0,"None","slogan",0,0,0,0,0
"9996",111522,"",50,"Black, White, Latino, Asian","sign, slogan, symbol",0,0,0,8,8
"9997",96059,"",1,"Black","",0,0,0,0,6
"9998",143224,"",0,"None","symbol",0,0,0,0,0
"9999",145349,"",1,"Black","",0,0,0,0,2
"10000",56151,"",10,"White","",5,3,3,3,3
"10001",95654,"",1,"Black","slogan",0,0,0,0,0
"10002",140917,"",2,"White","",3,3,3,4,1
"10003",127287,"",0,"","",6,0,5,0,0
"10004",52522,"",3,"Black","",0,0,0,0,0
"10005",114895,"",5,"Black, White","sign",0,0,0,0,0
"10006",153808,"",1,"Black","",0,0,0,0,10
"10007",187714,"",0,"None","",0,0,0,0,0
"10008",117477,"",4,"Black","",0,0,0,0,0
"10009",78284,"",1,"White","",0,0,0,0,0
"10010",50189,"",0,"","",0,0,0,0,0
"10011",167558,"",0,"","",0,0,0,0,0
"10012",171092,"",1,"Black","",2,3,2,7,3
"10013",147113,"",0,"","",5,0,0,0,0
"10014",102314,"",50,"Black, White, Latino, Asian","slogan",0,2,0,0,3
"10015",47707,"",60,"Black, White","sign",0,0,0,0,2
"10016",183076,"",0,"","",0,0,0,2,0
"10017",19298,"",0,"None","",10,3,10,10,0
"10018",88726,"",7,"White","",0,0,0,0,0
"10019",126545,"",5,"Black, White","sign",0,0,0,0,0
