"id","created_at","time_at","time_control","followers_count","friends_count","media_dummy","shutA14","retweet_n","anger","fear","disgust","sadness","enthusiasm","prev_tweets","retweet_new_shut_n","protest","symbol"
38052,"2015-04-14","21:23:25","t6",13525,10518,0,1,1,NA,NA,NA,NA,NA,76,0,NA,NA
38076,"2015-04-14","21:23:41","t6",284,258,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38079,"2015-04-14","21:23:46","t6",2,40,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38084,"2015-04-14","21:23:51","t6",260,500,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38085,"2015-04-14","21:23:51","t6",692,262,0,1,1,NA,NA,NA,NA,NA,25,0,NA,NA
38089,"2015-04-14","21:23:53","t6",48,119,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
38090,"2015-04-14","21:23:53","t6",10285,3179,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
38093,"2015-04-14","21:23:55","t6",37,141,0,1,0,NA,NA,NA,NA,NA,1,0,NA,NA
38095,"2015-04-14","21:23:56","t6",935,1997,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
38096,"2015-04-14","21:23:56","t6",4443,811,0,1,0,NA,NA,NA,NA,NA,12,0,NA,NA
38099,"2015-04-14","21:23:57","t6",3336,901,1,1,4,0,0,0,0,0,7,1,0,0
38100,"2015-04-14","21:23:57","t6",1166,705,0,1,0,NA,NA,NA,NA,NA,1,0,NA,NA
38102,"2015-04-14","21:23:58","t6",724,435,0,1,0,NA,NA,NA,NA,NA,5,0,NA,NA
38105,"2015-04-14","21:24:00","t6",443,1719,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38106,"2015-04-14","21:24:01","t6",1690,710,1,1,9,0.5,0.25,0.75,0.75,1.5,6,2,1,1
38118,"2015-04-14","21:24:12","t6",8480,9322,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
38120,"2015-04-14","21:24:13","t6",3458,998,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
38130,"2015-04-14","21:24:21","t6",447,598,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
38133,"2015-04-14","21:24:24","t6",457,1066,0,1,0,NA,NA,NA,NA,NA,10,0,NA,NA
38134,"2015-04-14","21:24:25","t6",457,1066,0,1,0,NA,NA,NA,NA,NA,11,0,NA,NA
38136,"2015-04-14","21:24:26","t6",13525,10518,0,1,5,NA,NA,NA,NA,NA,77,0,NA,NA
38141,"2015-04-14","21:24:37","t6",76,47,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
38143,"2015-04-14","21:24:39","t6",212,1199,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
38146,"2015-04-14","21:24:43","t6",113,205,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
38147,"2015-04-14","21:24:45","t6",3308,921,1,0,3,4,0,0,0,0,1,NA,1,0
38157,"2015-04-14","21:24:51","t6",9896,1956,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38158,"2015-04-14","21:24:51","t6",2353,55,0,1,0,NA,NA,NA,NA,NA,2,0,NA,NA
38159,"2015-04-14","21:24:51","t6",272,283,1,1,3,0,0,0,4,7,273,1,1,0
38173,"2015-04-14","21:25:05","t6",4320,1100,1,1,5,0,0,0,0,0,30,1,1,0
38175,"2015-04-14","21:25:06","t6",83,197,0,1,1,NA,NA,NA,NA,NA,7,0,NA,NA
38180,"2015-04-14","21:25:11","t6",992,35,0,1,0,NA,NA,NA,NA,NA,1,0,NA,NA
38185,"2015-04-14","21:25:15","t6",92,613,1,1,0,0,0,0,0,2,58,0,1,0
38188,"2015-04-14","21:25:19","t6",8082,1396,0,1,14,NA,NA,NA,NA,NA,30,1,NA,NA
38194,"2015-04-14","21:25:21","t6",167981,98,0,0,13,NA,NA,NA,NA,NA,1,NA,NA,NA
38203,"2015-04-14","21:25:29","t6",41,158,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38210,"2015-04-14","21:25:37","t6",4161,4342,1,0,1,0,0,0,0,0,8,NA,0,0
38218,"2015-04-14","21:25:41","t6",11,68,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
38226,"2015-04-14","21:25:49","t6",2005,29,1,0,1,0,0,0,1,0,0,NA,1,0
38233,"2015-04-14","21:25:56","t6",292,476,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38236,"2015-04-14","21:26:00","t6",18133,2423,1,0,9,NA,NA,NA,NA,NA,0,NA,NA,NA
38238,"2015-04-14","21:26:02","t6",137,198,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
38241,"2015-04-14","21:26:04","t6",1066,2001,0,1,21,NA,NA,NA,NA,NA,86,2,NA,NA
38242,"2015-04-14","21:26:04","t6",1062,427,1,1,15,0.8,0.8,0.6,0.6,1.2,6,0,1,0
38247,"2015-04-14","21:26:10","t6",271,283,0,1,3,NA,NA,NA,NA,NA,274,0,NA,NA
38253,"2015-04-14","21:26:16","t6",1631,1934,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38258,"2015-04-14","21:26:22","t6",443,1934,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38259,"2015-04-14","21:26:22","t6",2285,230,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
38269,"2015-04-14","21:26:31","t6",1049,1671,0,1,0,NA,NA,NA,NA,NA,11,0,NA,NA
38273,"2015-04-14","21:26:41","t6",8082,1396,0,1,2,NA,NA,NA,NA,NA,31,0,NA,NA
38274,"2015-04-14","21:26:42","t6",22,53,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38275,"2015-04-14","21:26:42","t6",4418,989,0,0,0,NA,NA,NA,NA,NA,30,NA,NA,NA
38279,"2015-04-14","21:26:45","t6",45,105,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38284,"2015-04-14","21:26:51","t6",5,27,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
38288,"2015-04-14","21:26:57","t6",5,27,0,1,0,NA,NA,NA,NA,NA,1,0,NA,NA
38290,"2015-04-14","21:27:00","t6",1659,1972,0,0,5,NA,NA,NA,NA,NA,0,NA,NA,NA
38294,"2015-04-14","21:27:05","t6",257,167,1,0,0,2.5,1,1.75,2.25,1.75,0,NA,1,0
38297,"2015-04-14","21:27:09","t6",8831,6286,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA
38300,"2015-04-14","21:27:13","t6",253,449,0,1,0,NA,NA,NA,NA,NA,1,0,NA,NA
38303,"2015-04-14","21:27:15","t6",11949,433,1,1,170,1.25,1,1,1.25,1,14,72,1,0
38305,"2015-04-14","21:27:17","t6",359,996,0,1,0,NA,NA,NA,NA,NA,30,0,NA,NA
38311,"2015-04-14","21:27:23","t6",83,197,0,1,0,NA,NA,NA,NA,NA,8,0,NA,NA
38315,"2015-04-14","21:27:25","t6",849,792,1,0,0,0,0,0,5,5,0,NA,0,0
38320,"2015-04-14","21:27:29","t6",171,544,0,1,0,NA,NA,NA,NA,NA,1,0,NA,NA
38323,"2015-04-14","21:27:33","t6",8082,1396,0,1,17,NA,NA,NA,NA,NA,32,10,NA,NA
38326,"2015-04-14","21:27:36","t6",4320,1100,1,1,4,0,0,0,0,0,31,0,1,0
38327,"2015-04-14","21:27:37","t6",4418,989,0,0,0,NA,NA,NA,NA,NA,31,NA,NA,NA
38329,"2015-04-14","21:27:38","t6",14616,653,0,0,3,NA,NA,NA,NA,NA,0,NA,NA,NA
38330,"2015-04-14","21:27:38","t6",10,67,1,0,0,0,0,0,0,0,2,NA,0,0
38334,"2015-04-14","21:27:40","t6",2883,3170,0,1,1,NA,NA,NA,NA,NA,2,0,NA,NA
38335,"2015-04-14","21:27:42","t6",130,266,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38338,"2015-04-14","21:27:45","t6",15207,4573,0,1,0,NA,NA,NA,NA,NA,1,0,NA,NA
38345,"2015-04-14","21:27:47","t6",1067,2001,0,1,28,NA,NA,NA,NA,NA,87,4,NA,NA
38348,"2015-04-14","21:27:48","t6",120,421,1,0,0,0,0,0,0,0,0,NA,1,0
38351,"2015-04-14","21:27:51","t6",666,1123,0,1,2,NA,NA,NA,NA,NA,31,0,NA,NA
38352,"2015-04-14","21:27:51","t6",1907,349,1,0,11,2.2,2.6,1.6,1.4,2.4,0,NA,1,0
38353,"2015-04-14","21:27:52","t6",734,529,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38356,"2015-04-14","21:27:53","t6",509,94,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
38357,"2015-04-14","21:27:53","t6",4,11,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
38360,"2015-04-14","21:27:56","t6",50818,936,0,1,162,NA,NA,NA,NA,NA,3,95,NA,NA
38365,"2015-04-14","21:28:02","t6",1713,1997,1,0,1,0,0,0,0,0,2,NA,0,0
38366,"2015-04-14","21:28:03","t6",2939,3234,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38372,"2015-04-14","21:28:06","t6",2797,1883,0,0,5,NA,NA,NA,NA,NA,0,NA,NA,NA
38379,"2015-04-14","21:28:15","t6",39,110,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38381,"2015-04-14","21:28:16","t6",302,165,1,0,12,1.8,2,2,1.6,3.4,3,NA,1,0
38383,"2015-04-14","21:28:18","t6",13526,10518,0,1,0,NA,NA,NA,NA,NA,80,0,NA,NA
38384,"2015-04-14","21:28:18","t6",92,613,0,1,0,NA,NA,NA,NA,NA,59,0,NA,NA
38385,"2015-04-14","21:28:18","t6",17,25,1,1,15,6.8,6.2,6.4,5,2.2,2,5,1,0
38387,"2015-04-14","21:28:19","t6",9,9,1,1,3,3,0,3,3,3,4,1,1,0
38391,"2015-04-14","21:28:21","t6",636,1550,0,0,1,NA,NA,NA,NA,NA,245,NA,NA,NA
38392,"2015-04-14","21:28:22","t6",83,227,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
38394,"2015-04-14","21:28:24","t6",578,1249,1,1,4,3,6,8,2,5,6,0,0,0
38398,"2015-04-14","21:28:25","t6",4161,4342,0,0,0,NA,NA,NA,NA,NA,11,NA,NA,NA
38400,"2015-04-14","21:28:26","t6",669,1992,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38405,"2015-04-14","21:28:30","t6",1047,2000,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA
38414,"2015-04-14","21:28:36","t6",66,295,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38415,"2015-04-14","21:28:36","t6",1305,635,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38419,"2015-04-14","21:28:38","t6",810,1131,1,1,9,2.75,2.5,4.5,3.5,2,10,2,0,0
38420,"2015-04-14","21:28:38","t6",17661,3,0,0,0,NA,NA,NA,NA,NA,35,NA,NA,NA
38425,"2015-04-14","21:28:41","t6",1690,710,0,1,0,NA,NA,NA,NA,NA,7,0,NA,NA
38427,"2015-04-14","21:28:43","t6",1845,1995,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
38428,"2015-04-14","21:28:43","t6",2088,1628,1,1,32,1.6,1.4,1.2,1.4,3.4,32,0,1,1
38429,"2015-04-14","21:28:44","t6",2540,213,0,1,0,NA,NA,NA,NA,NA,2,0,NA,NA
38432,"2015-04-14","21:28:45","t6",143,199,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38433,"2015-04-14","21:28:46","t6",2207,2327,0,0,0,NA,NA,NA,NA,NA,8,NA,NA,NA
38449,"2015-04-14","21:28:52","t6",1016,664,1,1,1,3.33,1.67,3,2,0.67,17,0,1,0
38453,"2015-04-14","21:28:54","t6",7716,218,1,1,2,1,1,1,1,0,7,0,1,0
38459,"2015-04-14","21:28:56","t6",210,192,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
38461,"2015-04-14","21:28:58","t6",2043,1951,0,1,1,NA,NA,NA,NA,NA,10,0,NA,NA
38462,"2015-04-14","21:28:58","t6",3519,2996,1,0,14,1.6,1.8,1.4,2.4,1.2,20,NA,1,0
38467,"2015-04-14","21:29:00","t6",81,319,1,1,1,0,0,0,0,0,0,0,0,0
38471,"2015-04-14","21:29:02","t6",4320,1100,1,1,3,8,6,4,6,0,32,0,1,0
38474,"2015-04-14","21:29:05","t6",423,233,0,1,1,NA,NA,NA,NA,NA,0,1,NA,NA
38479,"2015-04-14","21:29:08","t6",92,613,0,1,0,NA,NA,NA,NA,NA,60,0,NA,NA
38487,"2015-04-14","21:29:19","t6",354,403,0,1,0,NA,NA,NA,NA,NA,5,0,NA,NA
38491,"2015-04-14","21:29:23","t6",589,400,1,1,2,0,3,0,2,1,25,1,0,0
38492,"2015-04-14","21:29:24","t6",589,400,1,1,5,0,0,0,0,0,26,0,1,0
38503,"2015-04-14","21:29:33","t6",334,415,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38511,"2015-04-14","21:29:40","t6",898,696,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
38515,"2015-04-14","21:29:41","t6",77,248,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38520,"2015-04-14","21:29:44","t6",225,498,1,1,0,2,3,5,0,2,0,0,1,0
38526,"2015-04-14","21:29:49","t6",244,323,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38536,"2015-04-14","21:29:58","t6",92,613,1,1,0,0,0,0,4,7,61,0,1,0
38538,"2015-04-14","21:30:00","t6",589,400,1,1,3,2,0,2,0,0,27,1,1,0
38539,"2015-04-14","21:30:01","t6",65,70,1,1,1,0,0,0,0,0,3,1,0,0
38549,"2015-04-14","21:30:05","t6",334,415,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
38558,"2015-04-14","21:30:12","t6",962,709,0,0,0,NA,NA,NA,NA,NA,22,NA,NA,NA
38560,"2015-04-14","21:30:13","t6",5205,50,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38562,"2015-04-14","21:30:14","t6",22,53,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
38565,"2015-04-14","21:30:16","t6",1067,2001,0,1,1,NA,NA,NA,NA,NA,88,0,NA,NA
38570,"2015-04-14","21:30:19","t6",7716,218,1,1,4,0,2,0,3,1,8,0,1,0
38571,"2015-04-14","21:30:19","t6",0,0,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
38575,"2015-04-14","21:30:24","t6",1691,710,0,1,0,NA,NA,NA,NA,NA,8,0,NA,NA
38577,"2015-04-14","21:30:29","t6",507,790,0,0,0,NA,NA,NA,NA,NA,7,NA,NA,NA
38578,"2015-04-14","21:30:30","t6",3526,1390,0,1,3,NA,NA,NA,NA,NA,1,2,NA,NA
38579,"2015-04-14","21:30:30","t6",787,411,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
38583,"2015-04-14","21:30:34","t6",3597,1645,1,1,4,0,0,0,1,0,3,2,0,1
38585,"2015-04-14","21:30:35","t6",1066,2001,0,1,21,NA,NA,NA,NA,NA,89,2,NA,NA
38587,"2015-04-14","21:30:37","t6",3684,3511,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38590,"2015-04-14","21:30:40","t6",6406,6239,0,0,0,NA,NA,NA,NA,NA,13,NA,NA,NA
38609,"2015-04-14","21:30:58","t6",10219,2271,1,1,100,1,1.67,1,0.67,1,16,53,1,0
38611,"2015-04-14","21:31:00","t6",578,1249,1,1,5,1,0,0,3,1,7,0,1,0
38612,"2015-04-14","21:31:00","t6",2715,631,0,1,0,NA,NA,NA,NA,NA,139,0,NA,NA
38615,"2015-04-14","21:31:02","t6",521,831,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
38616,"2015-04-14","21:31:02","t6",199,454,1,1,2,0,0,0,0,0,19,1,1,0
38617,"2015-04-14","21:31:03","t6",68,281,1,1,0,0,0,0,0,0,1,0,0,0
38618,"2015-04-14","21:31:04","t6",354,403,0,1,0,NA,NA,NA,NA,NA,6,0,NA,NA
38619,"2015-04-14","21:31:05","t6",7716,218,1,1,1,7,10,6,6,0,9,1,1,0
38622,"2015-04-14","21:31:06","t6",4755,1401,0,0,25,NA,NA,NA,NA,NA,0,NA,NA,NA
38628,"2015-04-14","21:31:12","t6",38,39,1,0,1,0,0,0,0,0,58,NA,0,0
38634,"2015-04-14","21:31:21","t6",3743,3823,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38639,"2015-04-14","21:31:25","t6",691,6,1,1,1,0,0,0,0,7,0,0,1,0
38640,"2015-04-14","21:31:25","t6",724,594,1,1,0,1,1.67,1,0.67,1,4,0,1,0
38642,"2015-04-14","21:31:26","t6",1067,2001,0,1,28,NA,NA,NA,NA,NA,90,4,NA,NA
38643,"2015-04-14","21:31:27","t6",172,125,1,1,0,0,0,0,3,0,0,0,0,1
38644,"2015-04-14","21:31:27","t6",2883,3170,0,1,0,NA,NA,NA,NA,NA,4,0,NA,NA
38646,"2015-04-14","21:31:29","t6",509,94,0,1,0,NA,NA,NA,NA,NA,1,0,NA,NA
38647,"2015-04-14","21:31:29","t6",951,599,0,0,1,NA,NA,NA,NA,NA,1,NA,NA,NA
38649,"2015-04-14","21:31:30","t6",16,12,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
38657,"2015-04-14","21:31:34","t6",3684,3511,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
38658,"2015-04-14","21:31:34","t6",8082,1396,0,1,5,NA,NA,NA,NA,NA,33,2,NA,NA
38661,"2015-04-14","21:31:40","t6",1046,1391,0,1,0,NA,NA,NA,NA,NA,11,0,NA,NA
38665,"2015-04-14","21:31:44","t6",39,53,1,1,2,10,0,0,5,0,2,1,1,1
38668,"2015-04-14","21:31:46","t6",11951,433,1,1,183,2,2,2,3,1.5,15,0,1,0
38669,"2015-04-14","21:31:47","t6",131,171,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38670,"2015-04-14","21:31:49","t6",600,55,1,1,0,0,0,0,0,0,0,0,0,0
38674,"2015-04-14","21:31:50","t6",3342,92,0,1,1,NA,NA,NA,NA,NA,0,0,NA,NA
38682,"2015-04-14","21:31:56","t6",92,613,1,1,0,3,0,3,3,3,62,0,1,0
38689,"2015-04-14","21:32:01","t6",95,158,1,0,0,0,0,0,0,10,0,NA,0,0
38693,"2015-04-14","21:32:04","t6",929,468,1,0,1,1,0,1,4,1,2,NA,0,0
38694,"2015-04-14","21:32:06","t6",2156,1837,1,1,1,3,1,2,1,1.67,0,0,1,0
38698,"2015-04-14","21:32:12","t6",69,208,1,1,0,2,3,5,0,2,2,0,1,0
38699,"2015-04-14","21:32:13","t6",380,1049,0,0,2,NA,NA,NA,NA,NA,0,NA,NA,NA
38700,"2015-04-14","21:32:14","t6",290,10,1,1,0,0,0,0,0,0,0,0,0,0
38701,"2015-04-14","21:32:15","t6",197,811,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
38703,"2015-04-14","21:32:17","t6",7716,218,1,1,2,1,0.8,0.6,2.6,0.2,10,2,0,0
38705,"2015-04-14","21:32:18","t6",17660,3,0,1,0,NA,NA,NA,NA,NA,36,0,NA,NA
38724,"2015-04-14","21:32:23","t6",17,25,1,1,0,2,3,5,0,2,3,0,1,0
38725,"2015-04-14","21:32:23","t6",922,295,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA
38728,"2015-04-14","21:32:24","t6",207,251,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38731,"2015-04-14","21:32:27","t6",69840,59784,0,1,0,NA,NA,NA,NA,NA,1,0,NA,NA
38734,"2015-04-14","21:32:28","t6",4161,4342,0,0,1,NA,NA,NA,NA,NA,13,NA,NA,NA
38735,"2015-04-14","21:32:31","t6",115,225,0,0,0,NA,NA,NA,NA,NA,7,NA,NA,NA
38756,"2015-04-14","21:32:41","t6",2052,1908,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38759,"2015-04-14","21:32:44","t6",363,788,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38762,"2015-04-14","21:32:45","t6",1088,2000,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38763,"2015-04-14","21:32:45","t6",30,235,0,1,0,NA,NA,NA,NA,NA,1,0,NA,NA
38770,"2015-04-14","21:32:48","t6",34,60,1,1,0,1.33,2,2,2,1.67,1,0,1,0
38771,"2015-04-14","21:32:48","t6",8481,9322,0,0,1,NA,NA,NA,NA,NA,3,NA,NA,NA
38777,"2015-04-14","21:32:53","t6",610,1034,1,0,0,3,2,3,0,0,1,NA,1,0
38782,"2015-04-14","21:32:55","t6",3874,1931,1,1,2,0,0,0,0,0,50,0,1,1
38786,"2015-04-14","21:33:00","t6",1797,1287,0,0,2,NA,NA,NA,NA,NA,0,NA,NA,NA
38793,"2015-04-14","21:33:08","t6",400,563,1,0,0,0,0,0,0,0,1,NA,0,0
38794,"2015-04-14","21:33:09","t6",962,709,0,0,0,NA,NA,NA,NA,NA,23,NA,NA,NA
38799,"2015-04-14","21:33:11","t6",2058,1887,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
38800,"2015-04-14","21:33:11","t6",3519,2996,1,0,5,0,0,0,0,1,21,NA,0,0
38806,"2015-04-14","21:33:15","t6",131,121,0,1,0,NA,NA,NA,NA,NA,21,0,NA,NA
38809,"2015-04-14","21:33:16","t6",199,230,1,0,1,8,0,10,10,4,0,NA,0,0
38811,"2015-04-14","21:33:18","t6",4320,1100,1,1,0,0,0,0,0,0,33,0,0,0
38812,"2015-04-14","21:33:18","t6",5401,482,1,1,1,4,5,4,3,0,0,0,1,0
38816,"2015-04-14","21:33:19","t6",724,594,0,1,0,NA,NA,NA,NA,NA,5,0,NA,NA
38817,"2015-04-14","21:33:19","t6",722,728,0,0,8,NA,NA,NA,NA,NA,35,NA,NA,NA
38820,"2015-04-14","21:33:21","t6",95,158,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
38824,"2015-04-14","21:33:23","t6",10,41,1,1,0,0,0,0,0,0,0,0,0,0
38827,"2015-04-14","21:33:25","t6",31721,27630,1,1,11,NA,NA,NA,NA,NA,2,0,NA,NA
38830,"2015-04-14","21:33:26","t6",68,281,0,1,0,NA,NA,NA,NA,NA,2,0,NA,NA
38844,"2015-04-14","21:33:43","t6",2686,820,1,0,0,0,0,0,0,0,8,NA,0,0
38846,"2015-04-14","21:33:45","t6",2686,820,1,0,1,0,4,4,0,0,9,NA,0,0
38848,"2015-04-14","21:33:46","t6",478,65,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
38867,"2015-04-14","21:34:04","t6",1067,2001,0,1,28,NA,NA,NA,NA,NA,91,3,NA,NA
38869,"2015-04-14","21:34:05","t6",1511,1981,0,1,0,NA,NA,NA,NA,NA,109,0,NA,NA
38871,"2015-04-14","21:34:09","t6",16487,12971,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA
38874,"2015-04-14","21:34:11","t6",457,741,1,1,2,4,0,3,3,4,31,1,1,0
38875,"2015-04-14","21:34:11","t6",272,283,1,1,6,0,0,0,0,0,276,0,1,0
38876,"2015-04-14","21:34:12","t6",6342,6423,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38878,"2015-04-14","21:34:14","t6",613,434,1,1,2,0,0,0,0,0,0,1,1,0
38880,"2015-04-14","21:34:15","t6",93,166,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38889,"2015-04-14","21:34:20","t6",7718,218,1,1,3,1.33,2,2,2,1.67,11,2,1,0
38894,"2015-04-14","21:34:27","t6",51,225,1,1,0,4,3,2,4,8,0,0,1,0
38898,"2015-04-14","21:34:29","t6",399,563,1,0,0,0,0,0,4,0,2,NA,1,0
38901,"2015-04-14","21:34:30","t6",1214,1880,0,0,0,NA,NA,NA,NA,NA,13,NA,NA,NA
38905,"2015-04-14","21:34:31","t6",172,125,1,1,2,6,2,0,1,3,1,0,1,0
38906,"2015-04-14","21:34:32","t6",1116,975,1,1,7,0,0,0,0,0,14,0,1,0
38908,"2015-04-14","21:34:33","t6",38,39,1,0,0,NA,NA,NA,NA,NA,59,NA,NA,NA
38916,"2015-04-14","21:34:36","t6",131,121,0,1,0,NA,NA,NA,NA,NA,22,0,NA,NA
38917,"2015-04-14","21:34:36","t6",2669,2126,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
38921,"2015-04-14","21:34:39","t6",679,1881,0,1,0,NA,NA,NA,NA,NA,5,0,NA,NA
38922,"2015-04-14","21:34:40","t6",107,58,1,0,8,9,5,9,9,8,2,NA,1,0
38926,"2015-04-14","21:34:45","t6",384,498,1,1,0,0,0,0,0,0,0,0,0,0
38948,"2015-04-14","21:35:11","t6",457,741,1,1,2,0,0,1,3,0,32,1,1,0
38951,"2015-04-14","21:35:17","t6",272,283,0,1,3,NA,NA,NA,NA,NA,277,0,NA,NA
38953,"2015-04-14","21:35:18","t6",3520,2996,1,0,4,0,0,0,0,4,22,NA,0,0
38958,"2015-04-14","21:35:25","t6",13373,10015,1,1,3,2,0,0,1,4,0,0,1,0
38961,"2015-04-14","21:35:28","t6",454,99,1,1,0,NA,NA,NA,NA,NA,3,0,NA,NA
38967,"2015-04-14","21:35:32","t6",5,47,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38973,"2015-04-14","21:35:38","t6",415,408,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
38976,"2015-04-14","21:35:40","t6",256,390,1,0,0,0,0,0,0,0,0,NA,0,0
38977,"2015-04-14","21:35:41","t6",98,102,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
38979,"2015-04-14","21:35:47","t6",38,39,1,0,0,NA,NA,NA,NA,NA,60,NA,NA,NA
38982,"2015-04-14","21:35:49","t6",359,1578,1,0,0,0,0,0,0,0,0,NA,0,0
38985,"2015-04-14","21:35:53","t6",2221,2400,1,0,1,0,0,0,0,0,130,NA,0,0
38989,"2015-04-14","21:35:56","t6",1095,264,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
38995,"2015-04-14","21:36:00","t6",4,7,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
38997,"2015-04-14","21:36:02","t6",1703,916,1,0,1,0,0,0,0,0,0,NA,0,0
39013,"2015-04-14","21:36:14","t6",992,35,0,1,0,NA,NA,NA,NA,NA,2,0,NA,NA
39016,"2015-04-14","21:36:17","t6",1067,2001,0,1,28,NA,NA,NA,NA,NA,92,3,NA,NA
39018,"2015-04-14","21:36:23","t6",521,831,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
39028,"2015-04-14","21:36:28","t6",76,291,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
39039,"2015-04-14","21:36:40","t6",6088,4719,0,0,0,NA,NA,NA,NA,NA,32,NA,NA,NA
39044,"2015-04-14","21:36:42","t6",17932,2558,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA
39046,"2015-04-14","21:36:43","t6",411,501,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA
39047,"2015-04-14","21:36:43","t6",1063,427,1,1,16,0.25,0.4,1,0.6,2.2,7,12,1,0
39048,"2015-04-14","21:36:43","t6",949,193,1,1,16,1,0.8,0.6,1.6,1,22,0,1,0
39051,"2015-04-14","21:36:47","t6",1088,2000,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
39053,"2015-04-14","21:36:49","t6",3905,25,1,1,0,0,0,0,0,0,2,0,0,0
39058,"2015-04-14","21:36:53","t6",782,1035,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
